dataset,image_id,label,prob_e6c,prob_e20,prob_e21,e20_vs_e21_transition,e6c_vs_e21_transition,generator,device_family
E14_Degraded,ai_sb_midjourney-v5_130_r09a60f63t_test_resize_q80,AI,0.8330078125,0.9873046875,0.9375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,midjourney-v5,unknown
E14_Degraded,ai_sb_midjourney-v5_130_r09a60f63t_test_double_jpeg,AI,0.75439453125,0.97802734375,0.9384765625,PREV_correct__CURR_correct,PREV_correct__CURR_correct,midjourney-v5,unknown
E14_Degraded,real_raise_191_r18d72ab2t_test_whatsapp_q75,Real,0.00400543212890625,0.003124237060546875,0.451171875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_191_r18d72ab2t_test_resize_q80,Real,0.005161285400390625,0.00579833984375,0.456787109375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_191_r18d72ab2t_test_double_jpeg,Real,0.0004222393035888672,0.00464630126953125,0.6328125,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_208_r1aa53167t_test_whatsapp_q75,Real,0.00234222412109375,0.0322265625,0.4033203125,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_208_r1aa53167t_test_resize_q80,Real,0.0018892288208007812,0.034759521484375,0.37548828125,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_208_r1aa53167t_test_double_jpeg,Real,0.001964569091796875,0.03228759765625,0.360595703125,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_202_r1a4651edt_test_whatsapp_q75,Real,4.9114227294921875e-05,0.00821685791015625,0.06451416015625,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_202_r1a4651edt_test_resize_q80,Real,0.000110626220703125,0.00844573974609375,0.06427001953125,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_202_r1a4651edt_test_double_jpeg,Real,2.3543834686279297e-05,0.00731658935546875,0.059967041015625,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,ai_sb_dalle2_003_r026b5360t_test_whatsapp_q75,AI,0.71826171875,0.292236328125,0.92138671875,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,dalle2,unknown
E14_Degraded,ai_sb_dalle2_003_r026b5360t_test_resize_q80,AI,0.7861328125,0.3291015625,0.92333984375,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,dalle2,unknown
E14_Degraded,ai_sb_dalle2_003_r026b5360t_test_double_jpeg,AI,0.410888671875,0.1422119140625,0.8623046875,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,dalle2,unknown
E14_Degraded,ai_sb_supp_dalle2_002_r002fc3e2t_test_whatsapp_q75,AI,0.419921875,0.55859375,0.99169921875,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,dalle2,unknown
E14_Degraded,ai_sb_supp_dalle2_002_r002fc3e2t_test_resize_q80,AI,0.43212890625,0.64794921875,0.99365234375,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,dalle2,unknown
E14_Degraded,ai_sb_supp_dalle2_002_r002fc3e2t_test_double_jpeg,AI,0.185791015625,0.5078125,0.98095703125,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,dalle2,unknown
E14_Degraded,ai_sb_firefly_075_r0f5beb66t_test_whatsapp_q75,AI,0.00701141357421875,0.0021152496337890625,0.10614013671875,PREV_wrong__CURR_wrong,PREV_wrong__CURR_wrong,firefly,unknown
E14_Degraded,ai_sb_firefly_075_r0f5beb66t_test_resize_q80,AI,0.00464630126953125,0.00217437744140625,0.103759765625,PREV_wrong__CURR_wrong,PREV_wrong__CURR_wrong,firefly,unknown
E14_Degraded,ai_sb_firefly_075_r0f5beb66t_test_double_jpeg,AI,0.0018310546875,0.0016231536865234375,0.05419921875,PREV_wrong__CURR_wrong,PREV_wrong__CURR_wrong,firefly,unknown
E14_Degraded,ai_sb_midjourney-v5_146_r1ad2de34t_test_whatsapp_q75,AI,0.1900634765625,0.033477783203125,0.80126953125,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,midjourney-v5,unknown
E14_Degraded,ai_sb_midjourney-v5_146_r1ad2de34t_test_resize_q80,AI,0.2257080078125,0.0262603759765625,0.77685546875,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,midjourney-v5,unknown
E14_Degraded,ai_sb_midjourney-v5_146_r1ad2de34t_test_double_jpeg,AI,0.14306640625,0.0235137939453125,0.78076171875,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,midjourney-v5,unknown
E14_Degraded,ai_sb_stable-diffusion-2_231_r159d3942t_test_whatsapp_q75,AI,0.0054473876953125,0.06256103515625,0.02337646484375,PREV_wrong__CURR_wrong,PREV_wrong__CURR_wrong,stable-diffusion-2,unknown
E14_Degraded,ai_sb_stable-diffusion-2_231_r159d3942t_test_resize_q80,AI,0.01322174072265625,0.05706787109375,0.0322265625,PREV_wrong__CURR_wrong,PREV_wrong__CURR_wrong,stable-diffusion-2,unknown
E14_Degraded,ai_sb_stable-diffusion-2_231_r159d3942t_test_double_jpeg,AI,0.0017824172973632812,0.0635986328125,0.0153045654296875,PREV_wrong__CURR_wrong,PREV_wrong__CURR_wrong,stable-diffusion-2,unknown
E14_Degraded,real_raise_075_r09851aa4t_test_whatsapp_q75,Real,0.00426483154296875,0.0245208740234375,0.255615234375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_075_r09851aa4t_test_resize_q80,Real,0.0029354095458984375,0.0207672119140625,0.198486328125,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_075_r09851aa4t_test_double_jpeg,Real,0.0020351409912109375,0.0177764892578125,0.1851806640625,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_110_r0ea0825ft_test_whatsapp_q75,Real,0.00424957275390625,0.732421875,0.84423828125,PREV_wrong__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_110_r0ea0825ft_test_resize_q80,Real,0.00323486328125,0.640625,0.76416015625,PREV_wrong__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_110_r0ea0825ft_test_double_jpeg,Real,0.0012159347534179688,0.6826171875,0.71728515625,PREV_wrong__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,ai_sb_glide_109_r138ad247t_test_whatsapp_q75,AI,0.41552734375,0.278076171875,0.9697265625,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,glide,unknown
E14_Degraded,ai_sb_glide_109_r138ad247t_test_resize_q80,AI,0.451904296875,0.28662109375,0.9775390625,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,glide,unknown
E14_Degraded,ai_sb_glide_109_r138ad247t_test_double_jpeg,AI,0.347412109375,0.25439453125,0.962890625,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,glide,unknown
E14_Degraded,ai_sb_stable-diffusion-1-4_192_r0b7b1156t_test_whatsapp_q75,AI,0.828125,0.264404296875,0.95166015625,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,stable-diffusion-1-4,unknown
E14_Degraded,ai_sb_stable-diffusion-1-4_192_r0b7b1156t_test_resize_q80,AI,0.7890625,0.26123046875,0.923828125,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,stable-diffusion-1-4,unknown
E14_Degraded,ai_sb_stable-diffusion-1-4_192_r0b7b1156t_test_double_jpeg,AI,0.40869140625,0.1134033203125,0.646484375,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,stable-diffusion-1-4,unknown
E14_Degraded,real_raise_230_r1d00d8ect_test_whatsapp_q75,Real,0.78857421875,0.0194244384765625,0.86376953125,PREV_correct__CURR_wrong,PREV_wrong__CURR_wrong,camera,unknown
E14_Degraded,real_raise_230_r1d00d8ect_test_resize_q80,Real,0.76953125,0.017242431640625,0.8447265625,PREV_correct__CURR_wrong,PREV_wrong__CURR_wrong,camera,unknown
E14_Degraded,real_raise_230_r1d00d8ect_test_double_jpeg,Real,0.6181640625,0.00577545166015625,0.8232421875,PREV_correct__CURR_wrong,PREV_wrong__CURR_wrong,camera,unknown
E14_Degraded,ai_sb_dalle3_056_r1ad2de34t_test_whatsapp_q75,AI,0.99267578125,0.576171875,0.99853515625,PREV_correct__CURR_correct,PREV_correct__CURR_correct,dalle3,unknown
E14_Degraded,ai_sb_dalle3_056_r1ad2de34t_test_resize_q80,AI,0.99169921875,0.564453125,0.998046875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,dalle3,unknown
E14_Degraded,ai_sb_dalle3_056_r1ad2de34t_test_double_jpeg,AI,0.97216796875,0.3291015625,0.99560546875,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,dalle3,unknown
E14_Degraded,real_raise_072_r09445479t_test_whatsapp_q75,Real,0.013275146484375,0.01450347900390625,0.8779296875,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_072_r09445479t_test_resize_q80,Real,0.0194244384765625,0.01312255859375,0.88427734375,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_072_r09445479t_test_double_jpeg,Real,0.00894927978515625,0.00971221923828125,0.87939453125,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,ai_sb_stable-diffusion-1-3_179_r1d9a31fct_test_whatsapp_q75,AI,0.0121002197265625,0.0032100677490234375,0.38720703125,PREV_wrong__CURR_wrong,PREV_wrong__CURR_wrong,stable-diffusion-1-3,unknown
E14_Degraded,ai_sb_stable-diffusion-1-3_179_r1d9a31fct_test_resize_q80,AI,0.00734710693359375,0.0025310516357421875,0.2427978515625,PREV_wrong__CURR_wrong,PREV_wrong__CURR_wrong,stable-diffusion-1-3,unknown
E14_Degraded,ai_sb_stable-diffusion-1-3_179_r1d9a31fct_test_double_jpeg,AI,0.0011472702026367188,0.0037212371826171875,0.0618896484375,PREV_wrong__CURR_wrong,PREV_wrong__CURR_wrong,stable-diffusion-1-3,unknown
E14_Degraded,ai_sb_dalle2_010_r09a60f63t_test_whatsapp_q75,AI,0.966796875,0.99462890625,0.98974609375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,dalle2,unknown
E14_Degraded,ai_sb_dalle2_010_r09a60f63t_test_resize_q80,AI,0.96728515625,0.99267578125,0.98681640625,PREV_correct__CURR_correct,PREV_correct__CURR_correct,dalle2,unknown
E14_Degraded,ai_sb_dalle2_010_r09a60f63t_test_double_jpeg,AI,0.92919921875,0.9912109375,0.98291015625,PREV_correct__CURR_correct,PREV_correct__CURR_correct,dalle2,unknown
E14_Degraded,real_raise_supp_050_r1a8ee526t_test_whatsapp_q75,Real,0.0205230712890625,0.186279296875,0.9423828125,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_supp_050_r1a8ee526t_test_resize_q80,Real,0.05194091796875,0.1680908203125,0.92529296875,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_supp_050_r1a8ee526t_test_double_jpeg,Real,0.0024623870849609375,0.054107666015625,0.849609375,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_022_r02f1ba48t_test_whatsapp_q75,Real,0.84521484375,0.0257110595703125,0.82568359375,PREV_correct__CURR_wrong,PREV_wrong__CURR_wrong,camera,unknown
E14_Degraded,real_raise_022_r02f1ba48t_test_resize_q80,Real,0.8828125,0.0252227783203125,0.82958984375,PREV_correct__CURR_wrong,PREV_wrong__CURR_wrong,camera,unknown
E14_Degraded,real_raise_022_r02f1ba48t_test_double_jpeg,Real,0.8037109375,0.0242767333984375,0.84130859375,PREV_correct__CURR_wrong,PREV_wrong__CURR_wrong,camera,unknown
E14_Degraded,ai_sb_glide_092_r0150031ft_test_whatsapp_q75,AI,0.986328125,0.197021484375,0.89013671875,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,glide,unknown
E14_Degraded,ai_sb_glide_092_r0150031ft_test_resize_q80,AI,0.99365234375,0.1961669921875,0.91845703125,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,glide,unknown
E14_Degraded,ai_sb_glide_092_r0150031ft_test_double_jpeg,AI,0.86572265625,0.1331787109375,0.87744140625,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,glide,unknown
E14_Degraded,real_raise_158_r14289905t_test_whatsapp_q75,Real,0.417724609375,0.006587982177734375,0.7646484375,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_158_r14289905t_test_resize_q80,Real,0.39697265625,0.00557708740234375,0.72314453125,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_158_r14289905t_test_double_jpeg,Real,0.350830078125,0.0054473876953125,0.70849609375,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_210_r1ae12b3ft_test_whatsapp_q75,Real,0.00142669677734375,0.3134765625,0.1978759765625,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_210_r1ae12b3ft_test_resize_q80,Real,0.0016107559204101562,0.344482421875,0.29443359375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_210_r1ae12b3ft_test_double_jpeg,Real,0.001461029052734375,0.3583984375,0.1883544921875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,ai_sb_stable-diffusion-1-4_208_r1c9fdcf4t_test_whatsapp_q75,AI,0.0007319450378417969,0.031494140625,0.8095703125,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,stable-diffusion-1-4,unknown
E14_Degraded,ai_sb_stable-diffusion-1-4_208_r1c9fdcf4t_test_resize_q80,AI,0.0041351318359375,0.0343017578125,0.81005859375,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,stable-diffusion-1-4,unknown
E14_Degraded,ai_sb_stable-diffusion-1-4_208_r1c9fdcf4t_test_double_jpeg,AI,0.00011593103408813477,0.023468017578125,0.61328125,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,stable-diffusion-1-4,unknown
E14_Degraded,ai_sb_glide_097_r06743f8ft_test_whatsapp_q75,AI,0.25,0.449462890625,0.52978515625,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,glide,unknown
E14_Degraded,ai_sb_glide_097_r06743f8ft_test_resize_q80,AI,0.5302734375,0.6552734375,0.6357421875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,glide,unknown
E14_Degraded,ai_sb_glide_097_r06743f8ft_test_double_jpeg,AI,0.0460205078125,0.37939453125,0.490966796875,PREV_wrong__CURR_wrong,PREV_wrong__CURR_wrong,glide,unknown
E14_Degraded,ai_sb_stable-diffusion-1-3_151_r000da54ft_test_whatsapp_q75,AI,0.728515625,0.010528564453125,0.9423828125,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,stable-diffusion-1-3,unknown
E14_Degraded,ai_sb_stable-diffusion-1-3_151_r000da54ft_test_resize_q80,AI,0.6953125,0.006984710693359375,0.92822265625,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,stable-diffusion-1-3,unknown
E14_Degraded,ai_sb_stable-diffusion-1-3_151_r000da54ft_test_double_jpeg,AI,0.093994140625,0.005687713623046875,0.69482421875,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,stable-diffusion-1-3,unknown
E14_Degraded,ai_sb_firefly_070_r09a60f63t_test_whatsapp_q75,AI,0.75927734375,0.98974609375,0.98876953125,PREV_correct__CURR_correct,PREV_correct__CURR_correct,firefly,unknown
E14_Degraded,ai_sb_firefly_070_r09a60f63t_test_resize_q80,AI,0.8271484375,0.98583984375,0.98974609375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,firefly,unknown
E14_Degraded,ai_sb_firefly_070_r09a60f63t_test_double_jpeg,AI,0.373779296875,0.978515625,0.982421875,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,firefly,unknown
E14_Degraded,real_raise_189_r187df69ft_test_whatsapp_q75,Real,0.04638671875,0.0287017822265625,0.841796875,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_189_r187df69ft_test_resize_q80,Real,0.02069091796875,0.021331787109375,0.80126953125,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_189_r187df69ft_test_double_jpeg,Real,0.00997161865234375,0.0165252685546875,0.771484375,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,ai_sb_stable-diffusion-2_234_r1900f7c7t_test_whatsapp_q75,AI,0.0153656005859375,0.0016422271728515625,0.890625,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,stable-diffusion-2,unknown
E14_Degraded,ai_sb_stable-diffusion-2_234_r1900f7c7t_test_resize_q80,AI,0.01678466796875,0.0026531219482421875,0.90185546875,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,stable-diffusion-2,unknown
E14_Degraded,ai_sb_stable-diffusion-2_234_r1900f7c7t_test_double_jpeg,AI,0.0120086669921875,0.0017004013061523438,0.8525390625,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,stable-diffusion-2,unknown
E14_Degraded,ai_sb_firefly_088_r1c9fdcf4t_test_whatsapp_q75,AI,0.10894775390625,0.451904296875,0.99755859375,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,firefly,unknown
E14_Degraded,ai_sb_firefly_088_r1c9fdcf4t_test_resize_q80,AI,0.3896484375,0.37646484375,0.99755859375,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,firefly,unknown
E14_Degraded,ai_sb_firefly_088_r1c9fdcf4t_test_double_jpeg,AI,0.019378662109375,0.172119140625,0.99658203125,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,firefly,unknown
E14_Degraded,real_raise_180_r173ee7e8t_test_whatsapp_q75,Real,0.00238800048828125,0.00763702392578125,0.1634521484375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_180_r173ee7e8t_test_resize_q80,Real,0.003337860107421875,0.00861358642578125,0.171630859375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_180_r173ee7e8t_test_double_jpeg,Real,0.0024623870849609375,0.006145477294921875,0.1497802734375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_supp_022_r0b3220e1t_test_whatsapp_q75,Real,0.07275390625,0.039947509765625,0.943359375,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_supp_022_r0b3220e1t_test_resize_q80,Real,0.06634521484375,0.038909912109375,0.9052734375,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_supp_022_r0b3220e1t_test_double_jpeg,Real,0.03173828125,0.03643798828125,0.95166015625,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,ai_sb_stable-diffusion-2_228_r1297fd0bt_test_whatsapp_q75,AI,0.845703125,0.9130859375,0.99169921875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,stable-diffusion-2,unknown
E14_Degraded,ai_sb_stable-diffusion-2_228_r1297fd0bt_test_resize_q80,AI,0.9033203125,0.9306640625,0.9912109375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,stable-diffusion-2,unknown
E14_Degraded,ai_sb_stable-diffusion-2_228_r1297fd0bt_test_double_jpeg,AI,0.74365234375,0.87744140625,0.98974609375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,stable-diffusion-2,unknown
E14_Degraded,ai_sb_stable-diffusion-2_219_r08996953t_test_whatsapp_q75,AI,0.9189453125,0.07208251953125,0.9970703125,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,stable-diffusion-2,unknown
E14_Degraded,ai_sb_stable-diffusion-2_219_r08996953t_test_resize_q80,AI,0.92578125,0.07763671875,0.99658203125,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,stable-diffusion-2,unknown
E14_Degraded,ai_sb_stable-diffusion-2_219_r08996953t_test_double_jpeg,AI,0.673828125,0.0278472900390625,0.990234375,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,stable-diffusion-2,unknown
E14_Degraded,ai_sb_stable-diffusion-1-3_171_r159d3942t_test_whatsapp_q75,AI,0.100341796875,0.0034027099609375,0.72607421875,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,stable-diffusion-1-3,unknown
E14_Degraded,ai_sb_stable-diffusion-1-3_171_r159d3942t_test_resize_q80,AI,0.09637451171875,0.003692626953125,0.68017578125,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,stable-diffusion-1-3,unknown
E14_Degraded,ai_sb_stable-diffusion-1-3_171_r159d3942t_test_double_jpeg,AI,0.00395965576171875,0.0029926300048828125,0.184326171875,PREV_wrong__CURR_wrong,PREV_wrong__CURR_wrong,stable-diffusion-1-3,unknown
E14_Degraded,real_raise_102_r0cfedd72t_test_whatsapp_q75,Real,0.05108642578125,0.011199951171875,0.298828125,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_102_r0cfedd72t_test_resize_q80,Real,0.08270263671875,0.01519012451171875,0.34423828125,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_102_r0cfedd72t_test_double_jpeg,Real,0.024658203125,0.0115966796875,0.289794921875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,ai_sb_stable-diffusion-1-4_193_r0cd4ffb0t_test_whatsapp_q75,AI,0.81103515625,0.331298828125,0.9970703125,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,stable-diffusion-1-4,unknown
E14_Degraded,ai_sb_stable-diffusion-1-4_193_r0cd4ffb0t_test_resize_q80,AI,0.93408203125,0.34130859375,0.99755859375,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,stable-diffusion-1-4,unknown
E14_Degraded,ai_sb_stable-diffusion-1-4_193_r0cd4ffb0t_test_double_jpeg,AI,0.081787109375,0.297119140625,0.97705078125,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,stable-diffusion-1-4,unknown
E14_Degraded,real_raise_170_r15f16465t_test_whatsapp_q75,Real,0.0284423828125,0.00319671630859375,0.41748046875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_170_r15f16465t_test_resize_q80,Real,0.056640625,0.0063629150390625,0.41552734375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_170_r15f16465t_test_double_jpeg,Real,0.001941680908203125,0.0020580291748046875,0.27978515625,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,ai_sb_glide_118_r1c9fdcf4t_test_whatsapp_q75,AI,0.7080078125,0.57958984375,0.89697265625,PREV_correct__CURR_correct,PREV_correct__CURR_correct,glide,unknown
E14_Degraded,ai_sb_glide_118_r1c9fdcf4t_test_resize_q80,AI,0.8173828125,0.58984375,0.91943359375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,glide,unknown
E14_Degraded,ai_sb_glide_118_r1c9fdcf4t_test_double_jpeg,AI,0.0225830078125,0.268310546875,0.7099609375,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,glide,unknown
E14_Degraded,real_raise_097_r0c1f588dt_test_whatsapp_q75,Real,0.16064453125,0.0041351318359375,0.71142578125,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_097_r0c1f588dt_test_resize_q80,Real,0.139892578125,0.00494384765625,0.67724609375,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_097_r0c1f588dt_test_double_jpeg,Real,0.0131683349609375,0.0022258758544921875,0.5654296875,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_121_r0faffef3t_test_whatsapp_q75,Real,0.271240234375,0.0592041015625,0.8125,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_121_r0faffef3t_test_resize_q80,Real,0.26513671875,0.05072021484375,0.79931640625,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_121_r0faffef3t_test_double_jpeg,Real,0.1319580078125,0.0236053466796875,0.72314453125,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,ai_sb_midjourney-v5_138_r1297fd0bt_test_whatsapp_q75,AI,0.68701171875,0.439453125,0.51171875,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,midjourney-v5,unknown
E14_Degraded,ai_sb_midjourney-v5_138_r1297fd0bt_test_resize_q80,AI,0.73486328125,0.444091796875,0.51416015625,PREV_wrong__CURR_correct,PREV_correct__CURR_correct,midjourney-v5,unknown
E14_Degraded,ai_sb_midjourney-v5_138_r1297fd0bt_test_double_jpeg,AI,0.339599609375,0.2264404296875,0.46923828125,PREV_wrong__CURR_wrong,PREV_wrong__CURR_wrong,midjourney-v5,unknown
E14_Degraded,real_raise_026_r0372042dt_test_whatsapp_q75,Real,0.1993408203125,0.281494140625,0.8173828125,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_026_r0372042dt_test_resize_q80,Real,0.409423828125,0.3349609375,0.87255859375,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_026_r0372042dt_test_double_jpeg,Real,0.044097900390625,0.1693115234375,0.74072265625,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,ai_sb_midjourney-v5_133_r0cd4ffb0t_test_whatsapp_q75,AI,0.43310546875,0.54736328125,0.91845703125,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,midjourney-v5,unknown
E14_Degraded,ai_sb_midjourney-v5_133_r0cd4ffb0t_test_resize_q80,AI,0.27783203125,0.468017578125,0.88525390625,PREV_wrong__CURR_correct,PREV_wrong__CURR_correct,midjourney-v5,unknown
E14_Degraded,ai_sb_midjourney-v5_133_r0cd4ffb0t_test_double_jpeg,AI,0.2044677734375,0.50146484375,0.90625,PREV_correct__CURR_correct,PREV_wrong__CURR_correct,midjourney-v5,unknown
E14_Degraded,real_raise_185_r180bcbd7t_test_whatsapp_q75,Real,0.000507354736328125,0.001934051513671875,0.63037109375,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_185_r180bcbd7t_test_resize_q80,Real,0.0005254745483398438,0.00147247314453125,0.650390625,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_185_r180bcbd7t_test_double_jpeg,Real,0.0002613067626953125,0.002590179443359375,0.52294921875,PREV_correct__CURR_wrong,PREV_correct__CURR_wrong,camera,unknown
E14_Degraded,real_raise_080_r0a19cb85t_test_whatsapp_q75,Real,0.0003726482391357422,0.0003669261932373047,0.0258636474609375,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
E14_Degraded,real_raise_080_r0a19cb85t_test_resize_q80,Real,0.00043392181396484375,0.0003275871276855469,0.02069091796875,PREV_correct__CURR_correct,PREV_correct__CURR_correct,camera,unknown
