image_path,label,domain,generator_or_device,source_dataset,source_url,split,intended_role,license_provenance,license_notes,original_id,file_format,resolution,size_bytes,sha256,dhash_hex,ahash_hex,status
data/e5_external/modern_ai/flux_schnell/0117.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0117.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0117.png,PNG,1024x1024,1243679,3d933069de32b6bee37184a555bd5e5c0878389f3864da25bd1abb8f72c1aa1a,eccccc969a898d8c,7e7e7e62e0c04440,accepted
data/e5_external/modern_ai/flux_schnell/0124.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0124.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0124.png,PNG,1024x1024,2784048,613fd7c0cec1e6b10e244fc884ce83d4fef817c3e8005f7557b1226284b4ead7,3248001650126a84,fefef8f0e8c00000,accepted
data/e5_external/modern_ai/flux_schnell/0128.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0128.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0128.png,PNG,1024x1024,1635028,b0f10904e6d9d90520a8132125682064e66a0e67d0313d3a5b67aa75704d3c50,f0e0c8d4ce8b8b84,7c7c7c7ce0e1e040,accepted
data/e5_external/modern_ai/flux_schnell/0130.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0130.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0130.png,PNG,1024x1024,1955780,f8dd46686a9ab1c8f91dcafc6c69e1ef7a7dd4317c7c0b31c02ee1822344375d,e0c48880b282c8c0,3c7efefefefe3c00,accepted
data/e5_external/modern_ai/flux_schnell/0131.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0131.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0131.png,PNG,1024x1024,1228918,12467e291b86c5f7e68ef623f380e5776e51210ff188a5aa983cfbfd104b3d39,b23333c4d4696996,5affff6600253c7e,accepted
data/e5_external/modern_ai/flux_schnell/0133.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0133.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0133.png,PNG,1024x1024,1301018,fa227c14698732b6f36dce98b293dce972948eb7f9ff853ee5cdff40262db6e1,f0f0e2625399c9c9,1c7efeba48c87078,accepted
data/e5_external/modern_ai/flux_schnell/0135.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0135.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0135.png,PNG,1024x1024,1026024,d73793dc17e8bfb819c38149a23ec19ddd55eb4489306a58799a7bad5c5c9aa2,f0d48e33534ba6f0,3c7ef79bdbe3763c,accepted
data/e5_external/modern_ai/flux_schnell/0134.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0134.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0134.png,PNG,1024x1024,1289191,da10585f2963ccd545e93cf0f94c0c56119eb1c701978c3b88712bf8a4a9f118,f0e871715159d9d8,7c7cf83808014d6c,accepted
data/e5_external/modern_ai/flux_schnell/0136.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0136.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0136.png,PNG,1024x1024,1709247,7dcc938193b2ee8d1a585799da7bc7131dea547501cba1d46e04bc5213d76b96,e8ececcc8e171e0a,fefff7e7e3c18000,accepted
data/e5_external/modern_ai/flux_schnell/0138.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0138.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0138.png,PNG,1024x1024,1287236,5abbdc24382eff34a0293269a86c22f71644198ec9404ba9063ee81217f4628a,f0e0c2a64bd2cec6,183c78fea0602020,accepted
data/e5_external/modern_ai/flux_schnell/0139.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0139.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0139.png,PNG,1024x1024,2068849,5974a6043abe4a0c996b691f7e52c8e320ea29893805b8a29949664b80c8e34d,52ccc733038bccc4,fffff1b0c0e0e0e0,accepted
data/e5_external/modern_ai/flux_schnell/0143.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0143.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0143.png,PNG,1024x1024,585725,3dfb9cbee53932f076987cb5d885377c5e0a67e7221fc42fc5a94bcf9d0aefd6,0798b2330b230b13,81fffff9818181e3,accepted
data/e5_external/modern_ai/flux_schnell/0144.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0144.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0144.png,PNG,1024x1024,1324818,d5d260c9b97ce9f43f09c192b8d16fc26d6f833587597e74b513b18967765283,f0cc46363e9fe387,ff7fa39383c1f3e1,accepted
data/e5_external/modern_ai/flux_schnell/0145.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0145.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0145.png,PNG,1024x1024,682730,4dd313b5923f8665dfbb6b5b6fcd97e04a80136d1b9dd49aa128a37718cf04a5,121a121293979b9a,fbefcbc0c0c1c7cf,accepted
data/e5_external/modern_ai/flux_schnell/0141.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0141.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0141.png,PNG,1024x1024,2459735,20b77496ac111152ede137f03f51fc9ded4d4d48fcb1c8a6ef1e793ec91d7eec,f0d8f1e4c0c19da4,08287ffe7ef04510,accepted
data/e5_external/modern_ai/flux_schnell/0146.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0146.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0146.png,PNG,1024x1024,1095983,912e5ffa4a589b74d08c3b4cfb90c5539359941be18b46b27a64b8c1fabf3b2b,6349597133337373,ffff3cbd8981019f,accepted
data/e5_external/modern_ai/flux_schnell/0140.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0140.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0140.png,PNG,1024x1024,1799112,81a770d483294a3e0e1387b0a09ee127287675978fe329e59424f51240c9ef49,e1c288787131e4c4,70f0fcfc3cf80070,accepted
data/e5_external/modern_ai/flux_schnell/0150.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0150.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0150.png,PNG,1024x1024,1004111,fbd1456f0b0eaaa9985c27be6303d1b04373e275bc86f006cf21a4fc9546854d,c0f0f0f03080e0e0,7c7efefe1e000000,accepted
data/e5_external/modern_ai/flux_schnell/0149.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0149.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0149.png,PNG,1024x1024,1318855,6718958c7c046249886bae4188f4dd1a4bfdf90899c455e282e46ba2601857f6,f0e8c4d2cadbcfd8,183c667a786c277e,accepted
data/e5_external/modern_ai/flux_schnell/0152.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0152.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0152.png,PNG,1024x1024,1495694,c7ae3e62259fe5d4aed948d617eacb4615e425a69d296b80d58e6731d2278fb5,e8eca800101232b2,3c7efff0c0800000,accepted
data/e5_external/modern_ai/flux_schnell/0148.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0148.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0148.png,PNG,1024x1024,897899,53cf5cb5f5a9926aa407a73ba9b9af3bee1f80b45ffb71b0a18d4ec5c77f3165,a85ad0d460410307,002c7efeb0f0e0e0,accepted
data/e5_external/modern_ai/flux_schnell/0151.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0151.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0151.png,PNG,1024x1024,798900,a330461602d26f30de0133dad9773f8baef5925261f248be8b1c4f9dfcda06aa,72d29313139b1b2b,ffebcbc8c9c9cf00,accepted
data/e5_external/modern_ai/flux_schnell/0153.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0153.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0153.png,PNG,1024x1024,1784193,bb56b72ff177195d0e413396b77db19a70aebbf663bed7ab48a3cc5db7cffc78,d4556951556955d4,183cbdffffbd3c3c,accepted
data/e5_external/modern_ai/flux_schnell/0154.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0154.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0154.png,PNG,1024x1024,1722154,dee84f9cb69584649570655d885a1993ce30ed429d7dbfc38cb138986bf840a6,f0f1c373b7c56481,183cf8f9d1f0f060,accepted
data/e5_external/modern_ai/flux_schnell/0158.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0158.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0158.png,PNG,1024x1024,1525373,d1d1701b795569536e04167427581c0f6b647446b48c98ffdca8142fc9800ea7,e0f09a5696094872,3878ffe242f4f000,accepted
data/e5_external/modern_ai/flux_schnell/0155.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0155.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0155.png,PNG,1024x1024,733277,2c33020aa1b70fcbd7a1256a330d52af8a5fde59e7308bc017410058d3934eeb,e0e816135307cec4,ffffff0000c1ffff,accepted
data/e5_external/modern_ai/flux_schnell/0156.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0156.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0156.png,PNG,1024x1024,1164875,b273a25b7036afdfc8f89f255b49482bdf93f69923c394dd51a59f4962877544,a4e9c0c6c4c4c0e4,107c787060707030,accepted
data/e5_external/modern_ai/flux_schnell/0147.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0147.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0147.png,PNG,1024x1024,1683438,f565e49c54659654a42516a98d1fe960158f44531f5a87f999b455d585f61e3f,f2a2d4f0d4f0ecdc,187e7e3e3c183400,accepted
data/e5_external/modern_ai/flux_schnell/0083.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0083.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0083.png,PNG,1024x1024,1419955,570a0378c65b98d22e3eabbeea3336a13aa8947b22f25617f7fcc74febd6d3dd,f0dcb0739d8ac6f0,3c7efff800402000,accepted
data/e5_external/modern_ai/flux_schnell/0159.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0159.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0159.png,PNG,1024x1024,1811690,e5f8b42267090045d36656529f24dfdb9e257e9c5c701175f9980c40abee4af2,d4aa2bd4d42baad4,2466e74242e76624,accepted
data/e5_external/modern_ai/flux_schnell/0161.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0161.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0161.png,PNG,1024x1024,1842096,38702464d929e977d79a22783b28ae5da914fb18cabdf244dcd02e0d32c398e4,e0c08804078dac98,3078fce6e0f4c600,accepted
data/e5_external/modern_ai/flux_schnell/0157.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0157.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0157.png,PNG,1024x1024,1386072,d0013dbdc7a9c349ddf04f3f1c19df38a631043a6bf2cda78ad666e3b2c9ac66,d0cccc429a9acc8c,7e7e662008440646,accepted
data/e5_external/modern_ai/flux_schnell/0165.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0165.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0165.png,PNG,1024x1024,693962,09cdbd60f772b101233e74ddaaa03fe5b3a51235ed0bbb2264bcbc1fdcdb520b,d8c8cc382d09c958,7f7f7f9c8081e1e0,accepted
data/e5_external/modern_ai/flux_schnell/0163.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0163.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0163.png,PNG,1024x1024,1685828,5155236c40ba95fe24105db84bb61351acf736a3350e547a5d03dcb6a58e45c7,e8ccd4b292b382b6,7e7e76585a180000,accepted
data/e5_external/modern_ai/flux_schnell/0166.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0166.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0166.png,PNG,1024x1024,1037096,3963eb134f87180d1267b48192ab6b623831c221005cac3f0785ea0fbfd0339c,f0f8f072734181d0,7effff3808f0e000,accepted
data/e5_external/modern_ai/flux_schnell/0164.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0164.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0164.png,PNG,1024x1024,1535198,d7566b4cde0633362d026bffb05243b802bea19ca21e7e225f0f2ddc0f04e8b2,7974ece8c97262c8,1c3e3e3e28383820,accepted
data/e5_external/modern_ai/flux_schnell/0168.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0168.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0168.png,PNG,1024x1024,657710,efa38407effc10912b7d5d907412b4b73e91641dc98135e4d5223a79f08ed2da,00a0c49696968e06,fffff7c3c3c3c3c0,accepted
data/e5_external/modern_ai/flux_schnell/0162.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0162.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0162.png,PNG,1024x1024,638838,64222daf5537864eeeb776236c6966489ee63a00a27a3e825898e51e4a3380fd,0966c31303038f4c,fffff1c1c1c1c3ff,accepted
data/e5_external/modern_ai/flux_schnell/0169.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0169.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0169.png,PNG,1024x1024,731456,186a45b4d0a942ad3d51f8133fef1b8c4b1a6c6728deb5644d3fb7c525afc8cc,4cdcc86031f8e850,046e7e3c183c2400,accepted
data/e5_external/modern_ai/flux_schnell/0171.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0171.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0171.png,PNG,1024x1024,1444917,cac995ecb45bce7f4c8d6b715819254024ea599e9c418fe3cd4bf774dbd0f81b,f0d8e0f2da99ccdc,7e7efcf868c02000,accepted
data/e5_external/modern_ai/flux_schnell/0172.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0172.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0172.png,PNG,1024x1024,1737175,083cd8a01b2d12a4d2ca23c6e46af064b4bb5f94d599ffc0ea5c4d97c9f2a91a,f0b2d8cd8c49ccac,3c1b7c7fe6e504f4,accepted
data/e5_external/modern_ai/flux_schnell/0177.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0177.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0177.png,PNG,1024x1024,967126,fc4294966828de60b39b52655351b71415f763b8495b39f0c2d4e2c655a589d7,f0c8982ee7c1cee8,087eee8231f0f67c,accepted
data/e5_external/modern_ai/flux_schnell/0175.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0175.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0175.png,PNG,1024x1024,1713764,6abdc886cde226f7d335bacb0795df67519298ae0d5e82ac62a2f4a3ce7251de,b0ace6e0b9a5a7d0,7c7e72fe1c401060,accepted
data/e5_external/modern_ai/flux_schnell/0167.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0167.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0167.png,PNG,1024x1024,1296328,df5e1170df5cd54807071549acb772da7931ac209187567204f8c3fe8984c5d0,c8c892f3d393e9c2,7cfefe7848413000,accepted
data/e5_external/modern_ai/flux_schnell/0176.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0176.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0176.png,PNG,1024x1024,324767,f76d83a9939804e64b24facbf718e41f4cee28e9fc1130a8eeae74ef4c83dd0a,2048a46464a40820,0000303030300000,accepted
data/e5_external/modern_ai/flux_schnell/0173.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0173.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0173.png,PNG,1024x1024,1704099,a8e2d354c00a9112accf1eda3e4433172fe495568264e72db35203b51e2b6806,c0c8d033958bc3dc,787c7c185c614140,accepted
data/e5_external/modern_ai/flux_schnell/0182.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0182.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0182.png,PNG,1024x1024,1543730,f4b831e88d8559f04ce89cfc1c19afe2fc8f1e251624116e52103369bb37d05d,d9c8c8e2b363cdc4,6c7c7c3818002174,accepted
data/e5_external/modern_ai/flux_schnell/0180.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0180.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0180.png,PNG,1024x1024,1464028,bb1edb78d1472e3d7bf19370d47220ab90c6ebd581d7389a79d6f92bc6ed0dc8,d0e2c8c293a1ccc4,287ffc2840f06470,accepted
data/e5_external/modern_ai/flux_schnell/0183.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0183.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0183.png,PNG,1024x1024,1816234,54e949f84b4e1e2288f45ac8a068bc60d8f9267987a5ef31284acbc27200ec10,f0f8f0e0ccd0e9d4,1c3e7e3c7e180000,accepted
data/e5_external/modern_ai/flux_schnell/0181.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0181.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0181.png,PNG,1024x1024,1526411,7424e89ac076ff7a35e02a2d29652ea52286196461c3551da2e03c9c99685e1a,d8e0c6929397cdd4,7c7efef0c0c02040,accepted
data/e5_external/modern_ai/flux_schnell/0186.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0186.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0186.png,PNG,1024x1024,1144745,4fde7faa2b09ac56ac603ae1108b5bb0e114725aac0eee45c84897e74589a9ad,e86ae8e4cc156eee,303c7c7860c40202,accepted
data/e5_external/modern_ai/flux_schnell/0184.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0184.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0184.png,PNG,1024x1024,1955674,f3df85b19efda94341c7c1ab3b81c5cb9423c1b9c98cd32370a80e12bc41f4d1,d0d8c0f2f0dbcddc,0c3c3c381c7d3d04,accepted
data/e5_external/modern_ai/flux_schnell/0187.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0187.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0187.png,PNG,1024x1024,1463470,ded9bbf73bf1f8c20ea2e6de6e803d1ac93569e2cb3f7b764d9edf3c123875c0,f0e0c0e0d0e366c4,383c7c7838303000,accepted
data/e5_external/modern_ai/flux_schnell/0188.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0188.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0188.png,PNG,1024x1024,1296170,69500fd495809213489ca74295b0555da021354785a2bdb3ef2bce2f1beafbf4,b0b872735199491d,7e7effb9c1c101c0,accepted
data/e5_external/modern_ai/flux_schnell/0190.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0190.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0190.png,PNG,1024x1024,918759,6166ad7854271d83fb5229159ab131ada4c08df4cfa2c6649c2ca0b2d3e7160a,f8e8e0d093090584,3e7efcf8d8c0c0c0,accepted
data/e5_external/modern_ai/flux_schnell/0191.png,ai,modern_ai,FLUX.1 [schnell],LukasT9/Flux-1-Schnell-Images-1k,https://huggingface.co/datasets/LukasT9/Flux-1-Schnell-Images-1k/resolve/main/images/0191.png,train,training,Apache License 2.0 (BFL & LukasT9),Permissive open license for research and commercial development.,0191.png,PNG,1024x1024,602078,d9f166b4206ee90169efa02ba25bade73743790a622eb6315590749d7b38eddb,64655965534d5573,ffffff0100000181,accepted
